date,open,close,high,low,volume,short_ma,long_ma,signal,position,prev_close,limit_up,limit_down,cash,trade_executed,portfolio,returns,max_drawdown
2023-07-31,1754.65,1729.44,1779.48,1723.39,4537861.0,1705.494,1617.1705,0,55.0,1744.54,1918.9940000000001,1570.086,1523.4423036212102,0,96642.6423036212,-0.00852029574888491,0.033573576963787925
2023-08-01,1727.07,1737.18,1753.69,1726.96,1923062.0,1716.6119999999999,1624.4540000000002,0,55.0,1729.44,1902.3840000000002,1556.496,1523.4423036212102,0,97068.34230362122,0.004404887840944838,0.02931657696378781
2023-08-02,1732.03,1728.9,1738.1,1716.77,1850872.0,1726.0739999999998,1632.023,0,55.0,1737.18,1910.8980000000001,1563.462,1523.4423036212102,0,96612.94230362121,-0.004691539890271934,0.033870576963787896
2023-08-03,1719.71,1727.5,1738.1,1701.78,2154347.0,1733.512,1640.0925,0,55.0,1728.9,1901.7900000000002,1556.0100000000002,1523.4423036212102,0,96535.94230362121,-0.0007969946692857333,0.034640576963787896
2023-08-04,1736.1,1741.29,1753.29,1730.74,2457364.0,1732.8619999999999,1649.4470000000001,0,55.0,1727.5,1900.2500000000002,1554.75,1523.4423036212102,0,97294.3923036212,0.007856659207972072,0.027056076963787926
2023-08-07,1729.78,1736.2,1745.46,1720.66,2389245.0,1734.214,1658.047,0,55.0,1741.29,1915.419,1567.161,1523.4423036212102,0,97014.44230362121,-0.002877349797574924,0.0298555769637879
2023-08-08,1728.93,1738.1,1741.51,1714.26,1773618.0,1734.398,1666.3235,0,55.0,1736.2,1909.8200000000002,1562.5800000000002,1523.4423036212102,0,97118.94230362121,0.0010771592096869842,0.028810576963787898
2023-08-09,1738.1,1738.36,1751.9,1731.63,1852346.0,1736.2899999999997,1674.4385000000002,0,55.0,1738.1,1911.91,1564.29,1523.4423036212102,0,97133.2423036212,0.00014724213073979975,0.028667576963788015
2023-08-10,1730.74,1724.31,1737.18,1712.63,1843619.0,1735.652,1680.7195,0,55.0,1738.36,1912.1960000000001,1564.524,1523.4423036212102,0,96360.49230362121,-0.007955566824223825,0.03639507696378787
2023-08-11,1733.5,1686.6,1733.87,1686.49,2678649.0,1724.714,1684.444,0,55.0,1724.31,1896.741,1551.879,1523.4423036212102,0,94286.44230362121,-0.021523862637240376,0.0571355769637879
2023-08-14,1664.53,1658.09,1678.31,1651.66,2373119.0,1709.0919999999999,1687.8020000000001,0,55.0,1686.6,1855.26,1517.94,1523.4423036212102,0,92718.3923036212,-0.016630704920974404,0.07281607696378793
2023-08-15,1663.61,1667.27,1671.89,1656.26,1481799.0,1694.926,1691.9485,0,55.0,1658.09,1823.8990000000001,1492.281,1523.4423036212102,0,93223.29230362122,0.005445521513645746,0.06776707696378784
2023-08-16,1662.31,1673.73,1676.81,1660.85,1318431.0,1682.0,1696.409,-1,0.0,1667.27,1833.997,1500.5430000000001,93541.77300527571,-1,93541.77300527571,0.00341632111229484,0.06458226994724289
2023-08-17,1660.93,1681.13,1686.6,1656.76,1729037.0,1673.364,1701.1934999999999,0,0.0,1673.73,1841.103,1506.357,93541.77300527571,0,93541.77300527571,0.0,0.06458226994724289
2023-08-18,1684.75,1657.72,1687.51,1657.72,1702334.0,1667.5880000000002,1702.6325000000002,0,0.0,1681.13,1849.2430000000002,1513.017,93541.77300527571,0,93541.77300527571,0.0,0.06458226994724289
2023-08-21,1648.9,1647.06,1668.2,1646.2,1891181.0,1665.382,1703.5455000000002,0,0.0,1657.72,1823.4920000000002,1491.948,93541.77300527571,0,93541.77300527571,0.0,0.06458226994724289
2023-08-22,1656.24,1644.3,1657.69,1628.68,2665036.0,1660.788,1701.681,0,0.0,1647.06,1811.766,1482.354,93541.77300527571,0,93541.77300527571,0.0,0.06458226994724289
2023-08-23,1652.58,1631.42,1655.33,1627.82,1991222.0,1652.3260000000002,1699.1725,0,0.0,1644.3,1808.73,1479.87,93541.77300527571,0,93541.77300527571,0.0,0.06458226994724289
2023-08-24,1636.59,1670.32,1681.08,1632.34,2605509.0,1650.164,1698.173,0,0.0,1631.42,1794.5620000000001,1468.278,93541.77300527571,0,93541.77300527571,0.0,0.06458226994724289
2023-08-25,1663.42,1678.31,1690.07,1660.86,1883086.0,1654.282,1694.8614999999998,0,0.0,1670.32,1837.352,1503.288,93541.77300527571,0,93541.77300527571,0.0,0.06458226994724289
2023-08-28,1745.99,1687.49,1745.99,1684.65,4105213.0,1662.368,1692.764,0,0.0,1678.31,1846.141,1510.479,93541.77300527571,0,93541.77300527571,0.0,0.06458226994724289
2023-08-29,1681.08,1702.54,1718.86,1681.08,2895028.0,1674.016,1691.032,0,0.0,1687.49,1856.2390000000003,1518.741,93541.77300527571,0,93541.77300527571,0.0,0.06458226994724289
2023-08-30,1717.78,1706.83,1717.87,1695.49,1981181.0,1689.098,1689.9285,0,0.0,1702.54,1872.794,1532.286,93541.77300527571,0,93541.77300527571,0.0,0.06458226994724289
2023-08-31,1710.51,1698.56,1710.51,1693.05,1482022.0,1694.7459999999999,1688.4815000000003,1,55.0,1706.83,1877.5130000000001,1536.147,83.60188265172474,1,93504.40188265173,-0.0003995126607433397,0.06495598117348272
2023-09-01,1703.92,1702.28,1715.54,1697.66,1314519.0,1699.5400000000002,1686.5310000000002,0,55.0,1698.56,1868.4160000000002,1528.704,83.60188265172474,0,93709.00188265172,0.0021881322791279523,0.06290998117348282
2023-09-04,1712.9,1716.03,1728.85,1704.56,2387100.0,1705.248,1685.5224999999998,0,55.0,1702.28,1872.508,1532.052,83.60188265172474,0,94465.25188265172,0.008070195870264696,0.05534748117348281
2023-09-05,1717.87,1709.32,1717.87,1707.57,1565874.0,1706.6039999999998,1684.0835,0,55.0,1716.03,1887.633,1544.427,83.60188265172474,0,94096.20188265172,-0.003906727528323883,0.05903798117348284
2023-09-06,1708.67,1711.43,1716.64,1700.41,1112143.0,1707.524,1682.7369999999999,0,55.0,1709.32,1880.2520000000002,1538.388,83.60188265172474,0,94212.25188265173,0.001233312266362807,0.05787748117348267
2023-09-07,1703.71,1690.28,1707.65,1684.02,1698157.0,1705.868,1681.0355,0,55.0,1711.43,1882.5730000000003,1540.287,83.60188265172474,0,93049.00188265172,-0.012347120217961916,0.06950998117348281
2023-09-08,1687.47,1672.35,1687.47,1669.08,1221178.0,1699.882,1680.3229999999999,0,55.0,1690.28,1859.3080000000002,1521.252,83.60188265172474,0,92062.85188265172,-0.010598179239404093,0.07937148117348275
2023-09-11,1662.69,1675.72,1692.12,1662.69,1592600.0,1691.8199999999997,1681.2044999999998,0,55.0,1672.35,1839.585,1505.115,83.60188265172474,0,92248.20188265173,0.002013298482609116,0.0775179811734827
2023-09-12,1679.8,1673.69,1680.15,1670.07,1216801.0,1684.694,1681.5255000000002,0,55.0,1675.72,1843.2920000000001,1508.1480000000001,83.60188265172474,0,92136.55188265172,-0.0012103216943137873,0.07863448117348278
2023-09-13,1682.85,1673.64,1682.85,1655.38,1950143.0,1677.136,1681.521,-1,0.0,1673.69,1841.0590000000002,1506.3210000000001,92096.98456415774,-1,92096.98456415774,-0.0004294421452234465,0.07903015435842259
2023-09-14,1676.05,1672.52,1680.15,1660.85,1750459.0,1673.584,1681.0904999999998,0,0.0,1673.64,1841.0040000000004,1506.276,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-09-15,1672.81,1638.77,1673.52,1638.14,2843146.0,1666.868,1680.143,0,0.0,1672.52,1839.7720000000002,1505.268,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-09-18,1633.55,1682.19,1682.46,1630.5,3255892.0,1668.1619999999998,1681.8995,0,0.0,1638.77,1802.6470000000002,1474.893,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-09-19,1675.75,1680.11,1682.0,1662.69,1498950.0,1669.446,1683.69,0,0.0,1682.19,1850.409,1513.971,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-09-20,1675.57,1677.41,1682.92,1671.93,1250178.0,1670.2,1685.9895000000001,0,0.0,1680.11,1848.121,1512.099,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-09-21,1671.9,1653.85,1675.57,1653.85,1948919.0,1666.466,1685.166,0,0.0,1677.41,1845.1510000000003,1509.669,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-09-22,1660.51,1700.4,1701.28,1648.35,3439046.0,1678.7920000000001,1686.2704999999999,0,0.0,1653.85,1819.2350000000001,1488.465,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-09-25,1699.02,1685.11,1699.48,1679.79,1397913.0,1679.3759999999997,1686.1515,0,0.0,1700.4,1870.4400000000003,1530.3600000000001,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-09-26,1681.08,1670.05,1687.41,1667.38,1576196.0,1677.364,1684.527,0,0.0,1685.11,1853.621,1516.599,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-09-27,1669.13,1668.21,1686.14,1657.91,2087994.0,1675.5240000000001,1682.596,0,0.0,1670.05,1837.055,1503.045,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-09-28,1678.31,1654.0,1678.31,1653.31,2053784.0,1675.554,1680.368,0,0.0,1668.21,1835.0310000000002,1501.3890000000001,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-09,1652.52,1634.18,1652.52,1623.06,2976268.0,1662.31,1676.9630000000002,0,0.0,1654.0,1819.4,1488.6000000000001,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-10,1639.6,1627.75,1654.4,1625.91,2028392.0,1650.8379999999997,1672.5489999999998,0,0.0,1634.18,1797.5980000000002,1470.7620000000002,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-11,1641.22,1635.56,1641.22,1625.91,2194486.0,1643.94,1668.861,0,0.0,1627.75,1790.525,1464.9750000000001,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-12,1653.4,1642.46,1653.71,1634.37,1486507.0,1638.7900000000002,1665.4125,0,0.0,1635.56,1799.116,1472.004,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-13,1628.55,1610.27,1635.11,1598.49,2502788.0,1630.044,1661.4119999999998,0,0.0,1642.46,1806.7060000000001,1478.2140000000002,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-16,1610.25,1590.87,1614.87,1584.02,2078965.0,1621.382,1657.3380000000002,0,0.0,1610.27,1771.297,1449.243,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-17,1599.24,1587.28,1599.64,1578.09,1494523.0,1613.288,1652.916,0,0.0,1590.87,1749.957,1431.783,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-18,1580.66,1589.12,1602.0,1579.17,2031750.0,1603.9999999999998,1648.6875,0,0.0,1587.28,1746.008,1428.552,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-19,1563.37,1499.0,1563.4,1495.35,7349237.0,1575.3079999999998,1639.9555,0,0.0,1589.12,1748.032,1430.2079999999999,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-20,1499.0,1512.79,1521.99,1486.35,4537601.0,1555.812,1631.969,0,0.0,1499.0,1648.9,1349.1000000000001,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-23,1498.97,1511.85,1526.59,1491.27,2523423.0,1540.008,1625.623,0,0.0,1512.79,1664.0690000000002,1361.511,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-24,1515.55,1510.91,1520.48,1490.91,2986146.0,1524.734,1617.059,0,0.0,1511.85,1663.035,1360.665,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-25,1535.88,1542.68,1561.53,1533.04,3617898.0,1515.4460000000001,1610.1874999999998,0,0.0,1510.91,1662.0010000000002,1359.8190000000002,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-26,1533.02,1537.83,1552.34,1528.43,2238635.0,1523.212,1603.2085,0,0.0,1542.68,1696.9480000000003,1388.412,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-27,1530.26,1541.95,1555.9,1527.14,3426239.0,1529.044,1597.6135,0,0.0,1537.83,1691.613,1384.047,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-30,1534.86,1545.9,1553.14,1534.86,2408642.0,1535.854,1589.8884999999998,0,0.0,1541.95,1696.1450000000002,1387.755,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-10-31,1544.98,1549.19,1554.17,1533.81,1985877.0,1543.51,1583.0925000000002,0,0.0,1545.9,1700.4900000000002,1391.3100000000002,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-11-01,1701.32,1637.85,1701.32,1631.23,9314308.0,1562.5439999999999,1581.4824999999998,0,0.0,1549.19,1704.1090000000002,1394.2710000000002,92096.98456415774,0,92096.98456415774,0.0,0.07903015435842259
2023-11-02,1650.74,1636.48,1650.74,1633.32,2790764.0,1582.274,1579.896,1,56.0,1637.85,1801.635,1474.065,417.444662871334,1,92060.32466287134,-0.00039805756355537625,0.07939675337128661
2023-11-03,1636.94,1665.67,1669.03,1631.42,3017600.0,1607.018,1580.4795,0,56.0,1636.48,1800.1280000000002,1472.832,417.444662871334,0,93694.96466287134,0.0177561833068276,0.06305035337128662
2023-11-06,1673.73,1666.37,1677.21,1656.36,2552392.0,1631.112,1582.089,0,56.0,1665.67,1832.2370000000003,1499.103,417.444662871334,0,93734.16466287134,0.00041837894001073295,0.06265835337128665
2023-11-07,1659.93,1647.21,1664.53,1640.69,1958159.0,1650.716,1583.062,0,56.0,1666.37,1833.007,1499.733,417.444662871334,0,92661.20466287134,-0.011446840155444393,0.07338795337128656
2023-11-08,1640.67,1653.81,1658.83,1639.58,1454567.0,1653.908,1583.9745,0,56.0,1647.21,1811.9310000000003,1482.489,417.444662871334,0,93030.80466287133,0.0039887243139640205,0.06969195337128666
2023-11-09,1646.24,1649.92,1654.41,1639.7,1280048.0,1656.596,1584.3474999999999,0,56.0,1653.81,1819.191,1488.429,417.444662871334,0,92812.96466287134,-0.0023415899796783712,0.07187035337128662
2023-11-10,1637.45,1633.12,1644.3,1630.6,1646557.0,1650.086,1585.4900000000002,0,56.0,1649.92,1814.9120000000003,1484.928,417.444662871334,0,91872.16466287134,-0.010136514908421601,0.08127835337128665
2023-11-13,1629.84,1622.23,1641.43,1615.77,1836995.0,1641.2580000000003,1587.058,0,56.0,1633.12,1796.432,1469.808,417.444662871334,0,91262.32466287134,-0.0066379191372907265,0.08737675337128661
2023-11-14,1622.23,1623.4,1632.33,1618.56,1281675.0,1636.4959999999999,1588.864,0,56.0,1622.23,1784.4530000000002,1460.007,417.444662871334,0,91327.84466287134,0.0007179304301314637,0.08672155337128658
2023-11-15,1636.02,1630.44,1639.6,1624.99,1843486.0,1631.8220000000001,1590.93,0,56.0,1623.4,1785.7400000000002,1461.0600000000002,417.444662871334,0,91722.08466287133,0.0043167557655092725,0.08277915337128666
2023-11-16,1631.42,1618.6,1633.26,1618.6,1255757.0,1625.5580000000002,1596.91,0,56.0,1630.44,1793.4840000000002,1467.3960000000002,417.444662871334,0,91059.04466287133,-0.007228793397326738,0.08940955337128675
2023-11-17,1611.19,1612.5,1617.63,1598.23,2171363.0,1621.434,1601.8955,0,56.0,1618.6,1780.46,1456.74,417.444662871334,0,90717.44466287133,-0.0037514120784453153,0.09282555337128666
2023-11-20,1613.95,1620.85,1627.29,1597.08,1860804.0,1621.158,1607.3455000000001,0,56.0,1612.5,1773.7500000000002,1451.25,417.444662871334,0,91185.04466287133,0.005154466175030681,0.08814955337128674
2023-11-21,1640.09,1646.14,1653.5,1627.84,3009845.0,1625.706,1614.107,0,56.0,1620.85,1782.935,1458.7649999999999,417.444662871334,0,92601.28466287135,0.015531494284354741,0.07398715337128654
2023-11-22,1639.98,1638.33,1650.14,1637.44,1266457.0,1627.284,1618.8895,0,56.0,1646.14,1810.7540000000004,1481.526,417.444662871334,0,92163.92466287133,-0.00472304462721318,0.0783607533712867
2023-11-23,1635.38,1642.46,1644.3,1628.66,1154964.0,1632.056,1624.1209999999999,0,56.0,1638.33,1802.163,1474.497,417.444662871334,0,92395.20466287134,0.0025094417457374174,0.07604795337128657
2023-11-24,1645.22,1634.18,1645.22,1632.34,1308540.0,1636.3920000000003,1628.7324999999998,0,56.0,1642.46,1806.7060000000001,1478.2140000000002,417.444662871334,0,91931.52466287134,-0.005018442263230782,0.08068475337128664
2023-11-27,1630.78,1621.31,1630.78,1613.95,1626074.0,1636.484,1632.5030000000002,0,56.0,1634.18,1797.5980000000002,1470.7620000000002,417.444662871334,0,91210.80466287133,-0.007839748145622605,0.08789195337128665
2023-11-28,1619.47,1626.86,1631.31,1616.71,1451976.0,1632.628,1636.3865,-1,0.0,1621.31,1783.441,1459.179,91485.16573199612,-1,91485.16573199612,0.0030079886932130595,0.08514834268003876
2023-11-29,1625.91,1632.08,1633.26,1616.71,1714933.0,1631.378,1636.098,0,0.0,1626.86,1789.546,1464.174,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-11-30,1633.93,1647.52,1650.52,1628.74,2135342.0,1632.3899999999999,1636.65,0,0.0,1632.08,1795.288,1468.872,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-01,1645.5,1618.81,1645.86,1607.51,3305131.0,1629.316,1634.307,0,0.0,1647.52,1812.2720000000002,1482.768,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-04,1618.81,1610.01,1620.23,1605.01,1844047.0,1627.056,1631.489,0,0.0,1618.81,1780.691,1456.929,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-05,1608.23,1571.65,1608.32,1570.75,2990301.0,1616.014,1627.711,0,0.0,1610.01,1771.0110000000002,1449.009,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-06,1565.79,1566.13,1581.28,1564.41,2385129.0,1602.824,1623.327,0,0.0,1571.65,1728.8150000000003,1414.4850000000001,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-07,1567.05,1563.37,1571.72,1551.69,2504150.0,1585.994,1618.9995000000001,0,0.0,1566.13,1722.7430000000002,1409.517,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-08,1563.37,1567.9,1571.5,1556.22,2628801.0,1575.8120000000001,1615.7385,0,0.0,1563.37,1719.707,1407.033,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-11,1554.17,1561.53,1567.05,1523.83,3683098.0,1566.116,1612.7035,0,0.0,1567.9,1724.6900000000003,1411.1100000000001,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-12,1551.97,1572.56,1572.56,1548.66,2101066.0,1566.2980000000002,1610.1615,0,0.0,1561.53,1717.6830000000002,1405.377,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-13,1568.17,1526.59,1568.63,1523.9,3878870.0,1558.39,1604.9689999999998,0,0.0,1572.56,1729.816,1415.304,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-14,1532.07,1504.42,1535.66,1503.61,4067215.0,1546.6,1599.26,0,0.0,1526.59,1679.249,1373.931,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-15,1515.76,1512.79,1542.93,1511.88,3709251.0,1535.578,1594.2745,0,0.0,1504.42,1654.8620000000003,1353.978,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-18,1508.19,1528.43,1529.65,1503.6,1989734.0,1528.958,1589.6535,0,0.0,1512.79,1664.0690000000002,1361.511,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-19,1531.18,1540.38,1544.86,1512.87,2220676.0,1522.522,1584.3654999999999,0,0.0,1528.43,1681.2730000000001,1375.587,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-20,1542.34,1534.7,1544.2,1528.39,2309203.0,1524.1440000000002,1579.184,0,0.0,1540.38,1694.4180000000003,1386.342,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-21,1525.6,1553.5,1555.66,1525.6,2901168.0,1533.9600000000003,1574.736,0,0.0,1534.7,1688.17,1381.23,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-22,1553.22,1554.11,1561.97,1542.35,2166684.0,1542.224,1570.7325,0,0.0,1553.5,1708.8500000000001,1398.15,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-25,1554.43,1555.36,1561.5,1551.64,1247106.0,1547.6100000000001,1567.435,0,0.0,1554.11,1709.521,1398.6989999999998,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-26,1555.83,1553.5,1558.06,1541.87,1477126.0,1550.234,1563.767,0,0.0,1555.36,1710.896,1399.8239999999998,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-27,1551.64,1550.77,1560.15,1545.13,1605550.0,1553.4479999999999,1559.7015000000001,0,0.0,1553.5,1708.8500000000001,1398.15,91485.16573199612,0,91485.16573199612,0.0,0.08514834268003876
2023-12-28,1554.42,1604.66,1607.45,1550.77,3833806.0,1563.6799999999998,1557.5585,1,56.0,1550.77,1705.8470000000002,1395.693,1588.258652167322,1,91449.21865216733,-0.0003929279631421645,0.08550781347832671
2023-12-29,1600.01,1605.6,1627.53,1600.01,2753868.0,1573.9779999999998,1556.898,0,56.0,1604.66,1765.1260000000002,1444.1940000000002,1588.258652167322,0,91501.85865216731,0.0005756200083042451,0.08498141347832687
2024-01-02,1595.36,1567.47,1598.33,1561.04,3215644.0,1576.4,1554.7710000000002,0,56.0,1605.6,1766.16,1445.04,1588.258652167322,0,89366.57865216733,-0.023335919416860973,0.10633421347832671
2024-01-03,1563.84,1575.83,1576.96,1559.39,2022929.0,1580.866,1554.98,0,56.0,1567.47,1724.217,1410.723,1588.258652167322,0,89834.73865216732,0.00523864745703384,0.10165261347832683
2024-01-04,1574.9,1552.57,1574.9,1546.93,2155107.0,1581.2259999999999,1554.302,0,56.0,1575.83,1733.413,1418.247,1588.258652167322,0,88532.17865216732,-0.014499513434812816,0.1146782134783268
2024-01-05,1545.44,1547.33,1561.56,1536.86,2024286.0,1569.7599999999998,1553.5,0,56.0,1552.57,1707.827,1397.3129999999999,1588.258652167322,0,88238.73865216732,-0.003314501060150077,0.11761261347832683
2024-01-08,1545.13,1529.31,1546.06,1525.6,2558620.0,1554.502,1551.5704999999998,0,56.0,1547.33,1702.063,1392.597,1588.258652167322,0,87229.61865216732,-0.011436246884465318,0.12770381347832677
2024-01-09,1526.53,1526.53,1537.06,1521.01,2441204.0,1546.3139999999999,1549.8205,-1,0.0,1529.31,1682.241,1376.379,87039.74694473774,-1,87039.74694473774,-0.002176688495987955,0.12960253055262264
2024-01-10,1526.62,1526.99,1543.7,1523.73,1735067.0,1536.5459999999998,1547.542,0,0.0,1526.53,1679.183,1373.877,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-11,1525.69,1531.71,1542.28,1523.79,1644055.0,1532.374,1547.7980000000002,0,0.0,1526.99,1679.689,1374.291,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-12,1525.57,1528.44,1536.07,1525.04,1160324.0,1528.596,1548.999,0,0.0,1531.71,1684.881,1378.539,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-15,1520.94,1525.6,1539.52,1520.43,1785403.0,1527.8539999999998,1549.6394999999998,0,0.0,1528.44,1681.284,1375.596,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-16,1524.2,1525.07,1532.11,1511.59,2590314.0,1527.562,1549.4714999999999,0,0.0,1525.6,1678.16,1373.04,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-17,1516.29,1466.99,1521.39,1466.99,5163276.0,1515.5620000000001,1545.8020000000001,0,0.0,1525.07,1677.577,1372.5629999999999,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-18,1464.2,1498.5,1500.29,1447.04,6043981.0,1508.92,1543.992,0,0.0,1466.99,1613.689,1320.291,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-19,1496.64,1520.94,1523.74,1489.2,4637843.0,1507.4199999999998,1542.364,0,0.0,1498.5,1648.3500000000001,1348.65,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-22,1515.36,1527.46,1528.39,1505.95,4694589.0,1507.792,1541.0315,0,0.0,1520.94,1673.034,1368.846,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-23,1518.16,1506.06,1525.55,1496.76,3483490.0,1503.99,1538.5665,0,0.0,1527.46,1680.2060000000001,1374.7140000000002,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-24,1515.36,1512.57,1519.86,1491.7,3321635.0,1513.106,1536.52,0,0.0,1506.06,1656.6660000000002,1355.454,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-25,1513.33,1523.73,1526.53,1508.85,3120580.0,1518.152,1535.168,0,0.0,1512.57,1663.827,1361.3129999999999,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-26,1516.63,1523.1,1529.41,1509.78,2695475.0,1518.584,1531.09,0,0.0,1523.73,1676.103,1371.357,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-29,1525.87,1534.9,1544.74,1525.87,3142068.0,1520.0720000000001,1527.5549999999998,0,0.0,1523.1,1675.41,1370.79,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-30,1534.88,1500.48,1534.88,1497.69,3086633.0,1518.956,1524.2055,0,0.0,1534.9,1688.3900000000003,1381.41,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-01-31,1500.48,1492.95,1506.96,1486.65,2964912.0,1515.032,1520.0615,0,0.0,1500.48,1650.5280000000002,1350.432,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-02-01,1493.5,1497.72,1510.61,1489.32,2648515.0,1509.8300000000002,1517.319,0,0.0,1492.95,1642.2450000000001,1343.655,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-02-02,1502.34,1484.66,1514.23,1470.71,3938202.0,1502.142,1514.1855,0,0.0,1497.72,1647.4920000000002,1347.948,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-02-05,1484.66,1516.3,1523.21,1483.97,5313036.0,1498.422,1513.535,0,0.0,1484.66,1633.1260000000002,1336.1940000000002,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-02-06,1516.3,1559.08,1567.9,1512.66,5247204.0,1510.142,1515.1625,0,0.0,1516.3,1667.93,1364.67,87039.74694473774,0,87039.74694473774,0.0,0.12960253055262264
2024-02-07,1563.76,1591.63,1594.98,1545.7,5260107.0,1529.8780000000002,1518.3944999999999,1,54.0,1559.08,1714.988,1403.172,1057.345158297132,1,87005.36515829714,-0.0003950124816244349,0.12994634841702865
2024-02-08,1600.02,1586.99,1604.67,1567.46,4675654.0,1547.732,1521.1585,0,54.0,1591.63,1750.7930000000003,1432.467,1057.345158297132,0,86754.80515829714,-0.0028798224057117183,0.13245194841702862
2024-02-19,1616.64,1577.16,1616.69,1570.25,3697744.0,1566.232,1523.5945,0,54.0,1586.99,1745.689,1428.291,1057.345158297132,0,86223.98515829713,-0.006118623620114727,0.1377601484170287
2024-02-20,1578.95,1553.5,1578.95,1541.0,3447007.0,1573.672,1524.9895000000001,0,54.0,1577.16,1734.8760000000002,1419.4440000000002,1057.345158297132,0,84946.34515829713,-0.014817686722022883,0.15053654841702868
