date,open,close,high,low,volume,short_ma,long_ma,signal,position,portfolio,cash,returns,max_drawdown
2024-05-30,1558.15,1533.97,1558.51,1533.97,3220792.0,1550.682,1588.8605000000002,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-05-31,1535.36,1533.46,1547.46,1533.46,2185665.0,1545.3560000000002,1586.2305000000001,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-03,1534.9,1525.03,1535.75,1521.05,3026105.0,1539.6399999999999,1580.6115,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-04,1526.06,1537.87,1540.48,1522.39,2084108.0,1537.51,1575.1785,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-05,1536.76,1529.32,1542.97,1528.41,1905557.0,1531.9299999999998,1569.5985,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-06,1529.0,1525.42,1536.75,1521.79,2561005.0,1530.22,1564.1945,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-07,1531.3,1506.23,1531.34,1506.07,3352455.0,1524.774,1558.6225,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-11,1491.17,1459.55,1493.04,1457.69,7024676.0,1511.6779999999999,1552.2504999999999,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-12,1460.48,1462.04,1479.08,1460.48,3317050.0,1496.512,1546.19,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-13,1466.78,1446.53,1466.89,1444.8,3618597.0,1479.9540000000002,1539.446,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-14,1446.52,1446.52,1454.86,1414.39,5951416.0,1464.174,1532.492,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-17,1425.4,1433.97,1440.73,1405.6,4831816.0,1449.722,1524.4225000000001,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-18,1424.1,1415.36,1446.1,1410.88,4125825.0,1440.884,1515.7015,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-19,1422.36,1425.21,1428.06,1407.27,4126153.0,1433.518,1507.659,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-20,1424.26,1424.36,1439.47,1422.37,2471068.0,1429.0839999999998,1499.913,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-21,1424.74,1396.73,1428.99,1395.99,4331997.0,1419.126,1491.0504999999998,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-24,1351.15,1402.0,1413.81,1342.62,6383993.0,1412.732,1483.146,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-25,1402.43,1411.59,1427.1,1402.43,4209795.0,1411.9779999999998,1476.045,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-26,1405.27,1414.03,1425.28,1403.19,2956977.0,1409.742,1469.3205,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-27,1416.67,1415.23,1418.54,1393.88,3282178.0,1407.916,1462.221,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-06-28,1405.27,1393.3,1419.03,1390.08,3858202.0,1407.23,1455.1875,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-01,1394.72,1367.65,1398.62,1355.9,3216138.0,1400.36,1446.897,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-02,1360.65,1415.43,1422.37,1360.65,5185298.0,1401.128,1441.417,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-03,1423.31,1424.26,1436.62,1412.89,3157326.0,1403.174,1435.7365000000002,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-04,1429.01,1410.72,1435.66,1406.35,2437973.0,1402.2720000000002,1429.8065000000001,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-05,1404.32,1379.64,1417.79,1376.79,3882938.0,1399.5400000000002,1422.5175,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-08,1370.14,1348.3,1384.17,1347.49,3952705.0,1395.67,1414.621,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-09,1348.3,1365.42,1381.43,1338.9,3362071.0,1385.6680000000001,1409.9145,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-10,1366.58,1365.01,1391.87,1362.55,2376322.0,1373.818,1405.063,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-11,1376.76,1388.27,1394.83,1367.49,2902014.0,1369.328,1402.15,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-12,1398.64,1404.15,1411.35,1391.46,2338634.0,1374.23,1400.0315,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-15,1395.78,1400.43,1412.87,1395.78,1917626.0,1384.6560000000002,1398.3545,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-16,1401.48,1401.48,1407.17,1391.08,2031644.0,1391.868,1397.6605,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-07-17,1401.57,1425.59,1427.11,1395.8,3431101.0,1403.984,1397.6795,1,57.0,81904.71942983948,646.0894298394851,-0.00039671699440757546,0.18095280570160524
2024-07-18,1423.79,1421.9,1438.51,1417.17,2887039.0,1410.7099999999998,1397.5565000000001,0,57.0,81694.38942983949,646.0894298394851,-0.0025679838898680085,0.18305610570160513
2024-07-19,1415.54,1448.59,1451.97,1409.08,3894291.0,1419.598,1400.1495,0,57.0,83215.71942983948,646.0894298394851,0.018622209072344242,0.16784280570160526
2024-07-22,1448.03,1423.31,1452.73,1416.34,2854321.0,1424.174,1401.215,0,57.0,81774.75942983948,646.0894298394851,-0.017315959170609463,0.18225240570160517
2024-07-23,1423.31,1381.54,1425.21,1381.54,3094396.0,1420.1860000000001,1399.7125,0,57.0,79393.86942983948,646.0894298394851,-0.02911521863959432,0.20606130570160516
2024-07-24,1376.98,1367.31,1389.8,1362.55,2412255.0,1408.53,1397.3765,0,57.0,78582.75942983948,646.0894298394851,-0.010216279995230337,0.21417240570160517
2024-07-25,1367.31,1358.26,1374.89,1348.31,2834656.0,1395.8020000000001,1394.528,0,57.0,78066.90942983948,646.0894298394851,-0.006564416975718079,0.2193309057016052
2024-07-26,1358.26,1350.38,1365.13,1339.66,3235379.0,1376.16,1392.382,-1,0.0,77586.9630749893,77586.9630749893,-0.006147884658883829,0.22413036925010704
2024-07-29,1343.56,1327.43,1350.19,1327.41,3086907.0,1356.984,1390.371,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-07-30,1316.0,1310.31,1320.07,1292.57,5177904.0,1342.7379999999998,1385.115,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-07-31,1303.77,1349.52,1355.21,1303.77,4327232.0,1339.18,1381.3780000000002,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-01,1346.4,1316.17,1348.3,1314.79,3203810.0,1330.7620000000002,1376.6505000000002,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-02,1304.25,1315.5,1326.44,1304.25,2192769.0,1323.786,1373.4435,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-05,1318.75,1338.82,1354.0,1315.56,3773607.0,1326.0639999999999,1372.9695,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-06,1350.2,1333.78,1352.1,1323.63,2744433.0,1330.758,1371.3875,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-07,1334.54,1344.03,1350.19,1327.7,2062221.0,1329.6599999999999,1370.3384999999998,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-08,1339.76,1358.45,1375.06,1337.86,2513082.0,1338.116,1368.8475,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-09,1386.31,1364.26,1394.83,1364.26,3013849.0,1347.868,1366.853,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-12,1357.8,1363.59,1370.14,1354.55,1363203.0,1352.822,1365.011,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-13,1360.65,1351.16,1362.55,1340.72,1630843.0,1356.298,1362.4950000000001,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-14,1351.16,1341.94,1352.96,1340.73,1341431.0,1355.8799999999999,1358.3125,0,0.0,77586.9630749893,77586.9630749893,0.0,0.22413036925010704
2024-08-15,1334.09,1354.85,1363.49,1333.06,2303897.0,1355.1599999999999,1354.9599999999998,1,57.0,77556.07017819579,329.6201781957934,-0.0003981712335311416,0.2244392982180421
2024-08-16,1354.75,1358.94,1363.42,1345.46,1645470.0,1354.096,1350.4775,0,57.0,77789.2001781958,329.6201781957934,0.0030059542659182092,0.22210799821804206
2024-08-19,1359.7,1353.47,1385.22,1353.05,2043279.0,1352.0720000000001,1346.9855,0,57.0,77477.4101781958,329.6201781957934,-0.004008139938265987,0.22522589821804198
2024-08-20,1357.7,1350.89,1357.73,1342.61,1859138.0,1352.018,1345.453,0,57.0,77330.3501781958,329.6201781957934,-0.0018981016487484847,0.22669649821804197
2024-08-21,1348.3,1346.01,1355.88,1344.21,1509165.0,1352.8319999999999,1344.388,0,57.0,77052.19017819579,329.6201781957934,-0.003597035308375629,0.22947809821804213
2024-08-22,1344.51,1338.86,1348.3,1329.32,1952729.0,1349.634,1343.4180000000001,0,57.0,76644.64017819578,329.6201781957934,-0.005289272103200182,0.23355359821804217
2024-08-23,1336.91,1343.55,1351.63,1335.12,1532046.0,1346.556,1343.0765,0,57.0,76911.97017819578,329.6201781957934,0.003487915128552732,0.23088029821804215
2024-08-26,1345.45,1340.71,1351.97,1332.3,1562841.0,1344.004,1343.7404999999999,0,57.0,76750.0901781958,329.6201781957934,-0.0021047438990957623,0.23249909821804204
2024-08-27,1340.71,1333.18,1341.66,1330.37,1365740.0,1340.462,1344.884,-1,0.0,76290.4859539336,76290.4859539336,-0.005988321618842329,0.23709514046066396
2024-08-28,1333.18,1318.87,1335.01,1305.58,3166351.0,1335.034,1343.3515,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-08-29,1310.32,1341.94,1346.4,1310.32,2747161.0,1335.65,1344.6399999999999,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-08-30,1341.66,1370.32,1384.45,1334.06,3873923.0,1341.0040000000001,1347.3809999999999,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-02,1357.8,1324.57,1365.39,1324.57,3413459.0,1337.776,1346.6685,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-03,1327.41,1338.81,1343.54,1322.69,1788760.0,1338.902,1346.92,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-04,1331.21,1329.31,1347.53,1329.07,1421109.0,1340.99,1346.184,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-05,1329.79,1333.95,1335.96,1326.46,1450295.0,1339.392,1344.959,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-06,1334.06,1327.41,1335.01,1327.41,1032104.0,1330.81,1343.1164999999999,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-09,1310.33,1305.58,1323.34,1300.9,2863755.0,1327.012,1340.216,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-10,1300.85,1308.42,1322.67,1300.85,1980284.0,1320.934,1338.079,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-11,1306.15,1310.32,1315.91,1296.08,2099577.0,1317.136,1336.498,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-12,1310.32,1267.65,1315.07,1267.51,4794831.0,1303.876,1332.1380000000001,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-13,1263.8,1238.28,1264.75,1231.8,5600511.0,1286.05,1326.105,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-18,1234.36,1202.93,1234.37,1202.71,4618531.0,1265.52,1318.578,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-19,1198.28,1197.33,1227.6,1182.93,5998821.0,1243.3020000000001,1310.9,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-20,1197.81,1200.1,1209.58,1186.92,3998184.0,1221.258,1303.6045,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-23,1203.98,1197.84,1228.19,1197.01,4554969.0,1207.2959999999998,1296.5535,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-24,1220.21,1303.3,1303.68,1201.22,10041281.0,1220.2999999999997,1294.541,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-25,1329.36,1328.36,1354.95,1326.19,7395380.0,1245.386,1293.9235,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-26,1329.28,1451.8,1452.63,1325.52,9727806.0,1296.28,1299.8545,0,0.0,76290.4859539336,76290.4859539336,0.0,0.23709514046066396
2024-09-27,1519.22,1546.94,1546.94,1486.32,8792167.0,1365.648,1311.258,1,49.0,76260.1636559318,460.10365593180177,-0.00039745844613070513,0.237398363440682
2024-09-30,1606.57,1659.74,1671.02,1568.59,15729341.0,1458.0279999999998,1327.148,0,49.0,81787.3636559318,460.10365593180177,0.07247820795320403,0.18212636344068203
2024-10-08,1813.56,1636.0,1813.56,1595.35,19470947.0,1524.568,1340.432,0,49.0,80624.1036559318,460.10365593180177,-0.014222979541114289,0.19375896344068197
2024-10-09,1614.17,1514.61,1614.17,1509.72,12019684.0,1561.8179999999998,1349.934,0,49.0,74675.9936559318,460.10365593180177,-0.07377582795070714,0.253240063440682
2024-10-10,1540.35,1557.2,1583.86,1510.67,7460342.0,1582.898,1360.8535,0,49.0,76762.9036559318,460.10365593180177,0.02794619659987929,0.23237096344068195
2024-10-11,1533.84,1523.95,1557.16,1509.72,4191471.0,1578.3,1370.5855,0,49.0,75133.6536559318,460.10365593180177,-0.02122444465236306,0.24866346344068196
2024-10-14,1531.56,1521.1,1538.8,1501.34,4481202.0,1550.572,1379.943,0,49.0,74994.0036559318,460.10365593180177,-0.0018586877278659042,0.25005996344068204
2024-10-15,1518.27,1475.78,1520.16,1474.6,4357143.0,1518.5279999999998,1387.3615,0,49.0,72773.3236559318,460.10365593180177,-0.029611434137965853,0.27226676344068196
2024-10-16,1463.08,1445.63,1471.55,1433.76,4666440.0,1504.732,1394.364,0,49.0,71295.97365593181,460.10365593180177,-0.020300708086177566,0.2870402634406819
2024-10-17,1459.4,1419.14,1460.02,1418.01,3945955.0,1477.12,1399.9,0,49.0,69997.9636559318,460.10365593180177,-0.01820593693360717,0.300020363440682
2024-10-18,1417.62,1463.19,1488.68,1404.29,6861930.0,1464.968,1407.5435,0,49.0,72156.4136559318,460.10365593180177,0.030835897035657256,0.278435863440682
2024-10-21,1463.39,1451.61,1471.71,1444.4,4200790.0,1451.0700000000002,1416.7414999999999,0,49.0,71588.9936559318,460.10365593180177,-0.007863750029285854,0.284110063440682
2024-10-22,1449.48,1465.09,1481.41,1447.24,3626913.0,1448.932,1428.0819999999999,0,49.0,72249.51365593179,460.10365593180177,0.009226557970273497,0.2775048634406821
2024-10-23,1466.15,1488.36,1497.33,1454.65,4008846.0,1457.478,1442.3535,0,49.0,73389.7436559318,460.10365593180177,0.015781836337750876,0.266102563440682
2024-10-24,1482.18,1473.83,1495.48,1467.0,2392280.0,1468.416,1456.1785,0,49.0,72677.7736559318,460.10365593180177,-0.00970121933301582,0.273222263440682
2024-10-25,1468.89,1480.14,1495.28,1467.95,2774508.0,1471.806,1470.1805,0,49.0,72986.9636559318,460.10365593180177,0.0042542580000284325,0.270130363440682
2024-10-28,1481.23,1485.98,1485.98,1445.37,3912140.0,1478.6799999999998,1484.5875,-1,0.0,73244.00063232241,73244.00063232241,0.003521683373517215,0.2675599936767759
2024-10-29,1481.23,1454.29,1500.23,1452.75,4116578.0,1476.52,1492.1370000000002,0,0.0,73244.00063232241,73244.00063232241,0.0,0.2675599936767759
2024-10-30,1448.0,1454.65,1472.87,1446.49,3200574.0,1469.778,1498.4515,0,0.0,73244.00063232241,73244.00063232241,0.0,0.2675599936767759
2024-10-31,1454.79,1450.65,1462.24,1443.25,2995735.0,1465.142,1498.394,0,0.0,73244.00063232241,73244.00063232241,0.0,0.2675599936767759
2024-11-01,1444.2,1456.31,1467.12,1444.01,3228392.0,1460.376,1493.8625,0,0.0,73244.00063232241,73244.00063232241,0.0,0.2675599936767759
2024-11-04,1466.93,1470.03,1471.74,1450.91,2909292.0,1457.1860000000001,1484.377,0,0.0,73244.00063232241,73244.00063232241,0.0,0.2675599936767759
2024-11-05,1462.24,1497.37,1498.04,1458.46,4564047.0,1465.8020000000001,1477.4455,0,0.0,73244.00063232241,73244.00063232241,0.0,0.2675599936767759
2024-11-06,1495.48,1491.68,1508.76,1482.39,3763143.0,1473.208,1476.299,0,0.0,73244.00063232241,73244.00063232241,0.0,0.2675599936767759
2024-11-07,1483.57,1565.87,1570.01,1483.42,7473872.0,1496.252,1476.7324999999998,1,46.0,73215.1864634218,1185.1664634218178,-0.00039339971399499074,0.26784813536578195
2024-11-08,1577.03,1528.68,1582.94,1520.17,6077120.0,1510.7259999999999,1476.969,0,46.0,71504.44646342182,1185.1664634218178,-0.02336591740915217,0.28495553536578183
2024-11-11,1509.72,1517.33,1528.66,1488.06,4385365.0,1520.1860000000001,1476.7805,0,46.0,70982.34646342181,1185.1664634218178,-0.007301643825284199,0.2901765353657819
2024-11-12,1508.77,1497.57,1541.05,1494.48,4922266.0,1520.226,1477.8700000000001,0,46.0,70073.38646342182,1185.1664634218178,-0.012805437482520943,0.29926613536578184
2024-11-13,1488.83,1498.8,1506.55,1482.45,2912526.0,1521.65,1480.5285,0,46.0,70129.96646342182,1185.1664634218178,0.0008074392127392915,0.2987003353657818
2024-11-14,1490.73,1494.34,1513.95,1486.6,2924814.0,1507.3439999999998,1484.2885,0,46.0,69924.80646342182,1185.1664634218178,-0.002925425611133181,0.3007519353657818
2024-11-15,1489.78,1480.29,1503.83,1474.59,3376112.0,1497.6659999999997,1485.1435000000001,0,46.0,69278.50646342181,1185.1664634218178,-0.009242785682046728,0.30721493536578187
2024-11-18,1483.13,1480.29,1496.42,1476.49,2709219.0,1490.258,1486.5774999999999,0,46.0,69278.50646342181,1185.1664634218178,0.0,0.30721493536578187
2024-11-19,1485.98,1464.07,1490.13,1448.0,3326643.0,1483.5579999999998,1486.5265,-1,0.0,68505.4495958384,68505.4495958384,-0.011158682642668838,0.3149455040416159
2024-11-20,1465.09,1466.81,1475.51,1453.98,2134455.0,1477.16,1485.449,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-11-21,1465.92,1467.12,1470.78,1454.65,1826179.0,1471.716,1485.1135,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-11-22,1463.34,1431.69,1469.62,1431.69,3343611.0,1461.9959999999999,1482.691,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-11-25,1434.71,1422.91,1454.65,1421.1,3318556.0,1450.52,1479.5375,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-11-26,1422.91,1432.81,1442.19,1413.71,2574479.0,1444.268,1478.4634999999998,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-11-27,1432.81,1442.35,1445.3,1429.01,2593417.0,1439.376,1477.8485,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-11-28,1445.15,1441.36,1447.99,1426.16,2395203.0,1434.224,1477.384,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-11-29,1440.41,1448.7,1476.49,1436.81,3608810.0,1437.626,1477.0035,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-12-02,1448.95,1448.0,1452.74,1438.6,2681954.0,1442.6439999999998,1475.9019999999998,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-12-03,1447.05,1449.65,1451.71,1439.53,2480662.0,1446.0120000000002,1473.516,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-12-04,1443.32,1443.25,1446.73,1433.76,2392389.0,1446.192,1471.0945,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-12-05,1434.58,1434.71,1441.22,1433.76,1614147.0,1444.862,1464.5365,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-12-06,1436.61,1444.21,1461.2,1431.93,3203969.0,1443.9640000000002,1460.3129999999999,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-12-09,1445.17,1442.12,1452.48,1436.8,1979986.0,1442.788,1456.5525,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-12-10,1490.73,1468.5,1499.97,1467.16,6031210.0,1446.558,1455.099,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-12-11,1462.24,1458.07,1476.49,1453.68,2967112.0,1449.522,1453.0625,0,0.0,68505.4495958384,68505.4495958384,0.0,0.3149455040416159
2024-12-12,1454.67,1486.74,1486.93,1451.8,4193652.0,1459.9279999999999,1452.6825,1,46.0,68478.0915281372,88.05152813720633,-0.0003993560784231187,0.315219084718628
2024-12-13,1471.75,1442.3,1476.48,1442.19,4951197.0,1459.5459999999998,1450.783,0,46.0,66433.85152813721,88.05152813720633,-0.02985246747363024,0.3356614847186279
2024-12-16,1444.2,1450.09,1451.8,1434.43,3253710.0,1461.1399999999999,1449.273,0,46.0,66792.1915281372,88.05152813720633,0.005393936852332359,0.33207808471862793
2024-12-17,1448.94,1479.34,1489.78,1444.21,5417163.0,1463.3079999999998,1450.0365,0,46.0,68137.6915281372,88.05152813720633,0.02014457033399153,0.31862308471862794
2024-12-18,1479.31,1492.15,1497.38,1468.99,4116226.0,1470.124,1451.3035,0,46.0,68726.95152813722,88.05152813720633,0.00864807695688774,0.31273048471862785
2024-12-19,1486.12,1472.7,1488.76,1472.05,2480932.0,1467.316,1451.5825,0,46.0,67832.2515281372,88.05152813720633,-0.013018182534019651,0.32167748471862795
2024-12-20,1476.56,1467.75,1486.85,1465.84,2815774.0,1472.406,1453.3854999999999,0,46.0,67604.5515281372,88.05152813720633,-0.0033568102911274433,0.3239544847186279
2024-12-23,1468.72,1472.04,1483.18,1462.93,2160269.0,1476.7959999999998,1455.842,0,46.0,67801.8915281372,88.05152813720633,0.0029190342297864547,0.32198108471862796
2024-12-24,1470.65,1483.97,1488.97,1467.36,2210492.0,1477.722,1458.4,0,46.0,68350.6715281372,88.05152813720633,0.008093874486853503,0.316493284718628
2024-12-25,1483.95,1475.47,1483.95,1471.71,1712339.0,1474.386,1460.056,0,46.0,67959.6715281372,88.05152813720633,-0.005720499758938624,0.320403284718628
2024-12-26,1479.33,1473.34,1483.94,1468.72,1828651.0,1474.514,1461.6550000000002,0,46.0,67861.6915281372,88.05152813720633,-0.0014417373980306625,0.3213830847186279
2024-12-27,1474.41,1474.48,1481.25,1465.34,2075932.0,1475.8600000000001,1462.944,0,46.0,67914.13152813721,88.05152813720633,0.0007727482003341279,0.32085868471862794
2024-12-30,1479.3,1470.65,1488.93,1470.65,2512982.0,1475.5819999999999,1464.0765000000001,0,46.0,67737.95152813722,88.05152813720633,-0.002594158182336437,0.32262048471862786
2024-12-31,1471.03,1469.68,1489.93,1467.76,3935445.0,1472.724,1465.078,0,46.0,67693.3315281372,88.05152813720633,-0.0006587149300119055,0.32306668471862793
